followers_count,following_count,post_count,bio_length,profile_pic,label,follower_following_ratio
696669.0,133.0,1194.0,71,1,0,5199.022388059701
49.0,86.0,22.0,15,1,0,0.5632183908045977
822.0,845.0,239.0,41,1,0,0.9716312056737588
312.0,373.0,12.0,75,1,0,0.8342245989304813
291.0,327.0,3.0,0,1,0,0.8871951219512195
354.0,539.0,69.0,2,1,0,0.6555555555555556
5380.0,602.0,211.0,99,1,0,8.922056384742952
1929.0,2538.0,422.0,85,1,0,0.759747932256794
163.0,254.0,35.0,3,1,0,0.6392156862745098
72.0,43.0,20.0,0,1,0,1.6363636363636365
2351.0,794.0,496.0,100,1,0,2.9572327044025157
1353.0,495.0,135.0,11,1,0,2.7278225806451615
516.0,662.0,95.0,18,1,0,0.7782805429864253
756.0,427.0,550.0,3,1,0,1.766355140186916
315.0,344.0,9.0,14,1,0,0.9130434782608695
89.0,139.0,50.0,40,1,0,0.6357142857142857
752.0,4651.0,713.0,0,1,0,0.16165090283748926
615.0,1034.0,59.0,26,1,0,0.5942028985507246
719.0,624.0,39.0,27,1,0,1.1504
83.0,39.0,0.0,0,1,0,2.075
984.0,2581.0,260.0,52,1,0,0.38109992254066616
124.0,122.0,4.0,7,1,0,1.008130081300813
792.0,670.0,100.0,35,1,0,1.180327868852459
494.0,484.0,37.0,14,1,0,1.0185567010309278
472.0,1044.0,148.0,0,1,0,0.45167464114832534
6199179.0,1096.0,395.0,20,1,0,5651.029170464904
1793.0,479.0,253.0,87,1,0,3.7354166666666666
998.0,527.0,158.0,15,1,0,1.8901515151515151
897.0,700.0,231.0,36,1,0,1.2796005706134095
670.0,3471.0,319.0,113,1,0,0.19297235023041476
227.0,238.0,5.0,126,1,0,0.9497907949790795
983.0,953.0,41.0,27,1,0,1.030398322851153
17416.0,419.0,298.0,77,1,0,41.46666666666667
784.0,522.0,128.0,90,1,0,1.4990439770554493
720.0,1229.0,12.0,14,1,0,0.5853658536585366
7305.0,265.0,77.0,8,1,0,27.462406015037594
4050.0,3879.0,9.0,65,1,0,1.0438144329896908
447.0,908.0,904.0,27,1,0,0.49174917491749176
130.0,177.0,45.0,112,1,0,0.7303370786516854
10759.0,645.0,100.0,99,1,0,16.654798761609907
1309.0,932.0,227.0,70,1,0,1.4030010718113612
1791.0,634.0,44.0,19,1,0,2.820472440944882
884.0,4598.0,95.0,112,1,0,0.19221569906501412
123.0,179.0,15.0,52,1,0,0.6833333333333333
1422.0,2033.0,250.0,28,1,0,0.6991150442477876
377.0,259.0,4.0,38,1,0,1.45
5239.0,641.0,216.0,45,1,0,8.16043613707165
3397.0,983.0,321.0,15,1,0,3.4522357723577235
663.0,1372.0,87.0,56,1,0,0.482884195193008
98.0,171.0,65.0,99,1,0,0.5697674418604651
75.0,118.0,9.0,70,1,0,0.6302521008403361
1470.0,1221.0,232.0,25,1,0,1.2029459901800328
99.0,177.0,57.0,33,1,0,0.5561797752808989
161.0,231.0,19.0,104,1,0,0.6939655172413793
1795.0,473.0,259.0,88,1,0,3.7869198312236287
999.0,590.0,80.0,14,1,0,1.6903553299492386
852.0,510.0,95.0,9,1,0,1.6673189823874754
406.0,284.0,88.0,3,1,0,1.424561403508772
3161.0,3229.0,225.0,81,1,0,0.9786377708978328
1035.0,520.0,227.0,40,1,0,1.9865642994241843
717.0,454.0,585.0,11,1,0,1.5758241758241758
1493.0,1002.0,179.0,80,1,0,1.4885343968095712
420.0,367.0,70.0,32,1,0,1.141304347826087
267.0,335.0,118.0,22,1,0,0.7946428571428571
91.0,122.0,10.0,2,1,0,0.7398373983739838
219.0,323.0,15.0,26,0,0,0.6759259259259259
87.0,111.0,37.0,115,1,0,0.7767857142857143
789.0,398.0,391.0,52,1,0,1.9774436090225564
5664.0,325.0,92.0,42,1,0,17.374233128834355
424.0,272.0,147.0,24,1,0,1.5531135531135531
469.0,517.0,170.0,10,1,0,0.9054054054054054
106.0,467.0,4.0,12,1,0,0.2264957264957265
216.0,171.0,90.0,63,1,0,1.255813953488372
99.0,486.0,8.0,1,1,0,0.2032854209445585
55.0,83.0,14.0,12,1,0,0.6547619047619048
650952.0,411.0,383.0,56,1,0,1579.9805825242718
10301.0,2086.0,374.0,96,1,0,4.93579300431241
148.0,123.0,6.0,0,1,0,1.1935483870967742
500.0,1242.0,51.0,0,1,0,0.4022526146419952
182.0,168.0,94.0,45,1,0,1.0769230769230769
76.0,34.0,1.0,0,1,0,2.1714285714285713
1118.0,698.0,1562.0,47,1,0,1.5994277539341917
10638.0,2824.0,153.0,130,1,0,3.765663716814159
704.0,672.0,53.0,67,1,0,1.0460624071322437
159.0,88.0,24.0,23,1,0,1.7865168539325842
363.0,480.0,26.0,81,1,0,0.7546777546777547
994.0,978.0,80.0,30,1,0,1.0153217568947905
189.0,414.0,20.0,1,1,0,0.45542168674698796
45.0,80.0,23.0,22,1,0,0.5555555555555556
1127.0,587.0,53.0,29,1,0,1.9166666666666667
5181.0,806.0,218.0,46,1,0,6.4200743494423795
1184.0,1915.0,71.0,58,1,0,0.6179540709812108
78.0,61.0,8.0,0,1,0,1.2580645161290323
626.0,1026.0,63.0,30,0,0,0.6095423563777994
34.0,87.0,8.0,0,1,0,0.38636363636363635
302.0,407.0,9.0,10,1,0,0.7401960784313726
1781.0,2790.0,97.0,68,1,0,0.6381225367251881
13565.0,425.0,323.0,113,1,0,31.842723004694836
190.0,407.0,19.0,1,1,0,0.46568627450980393
54.0,82.0,16.0,13,1,0,0.6506024096385542
2462.0,962.0,553.0,39,1,0,2.556593977154725
3917.0,379.0,108.0,8,1,0,10.307894736842105
1207.0,335.0,165.0,38,1,0,3.5922619047619047
146.0,258.0,30.0,8,1,0,0.5637065637065637
138.0,95.0,72.0,1,1,0,1.4375
2366.0,818.0,532.0,90,1,0,2.888888888888889
1842.0,1372.0,616.0,4,1,0,1.3415877640203933
156.0,131.0,91.0,24,1,0,1.1818181818181819
256.0,341.0,9.0,0,1,0,0.7485380116959064
547.0,461.0,58.0,40,1,0,1.183982683982684
1307.0,167.0,114.0,14,1,0,7.779761904761905
2733.0,890.0,774.0,60,1,0,3.0673400673400675
154.0,320.0,19.0,58,1,0,0.4797507788161994
135.0,175.0,5.0,0,1,0,0.7670454545454546
2977.0,462.0,176.0,8,1,0,6.429805615550756
1488.0,1907.0,142.0,67,1,0,0.779874213836478
9927.0,1234.0,641.0,54,1,0,8.038056680161944
726.0,1226.0,1220.0,35,1,0,0.5916870415647921
9224.0,663.0,399.0,48,1,0,13.891566265060241
207.0,206.0,9.0,124,1,0,1.0
57.0,28.0,1.0,0,1,0,1.9655172413793103
2922778.0,271.0,358.0,55,1,0,10745.507352941177
411.0,382.0,14.0,36,1,0,1.073107049608355
413.0,144.0,9.0,145,1,0,2.8482758620689657
6940.0,281.0,57.0,2,1,0,24.609929078014183
318.0,184.0,196.0,0,1,0,1.718918918918919
128.0,96.0,55.0,0,1,0,1.3195876288659794
542.0,481.0,64.0,39,1,0,1.1244813278008299
802.0,150.0,99.0,68,1,0,5.311258278145695
210.0,48.0,72.0,15,1,0,4.285714285714286
246.0,323.0,9.0,11,0,0,0.7592592592592593
501.0,475.0,27.0,8,1,0,1.0525210084033614
2591.0,843.0,59.0,6,1,0,3.0699052132701423
154.0,306.0,6.0,49,1,0,0.501628664495114
814.0,739.0,88.0,17,1,0,1.1
766.0,424.0,574.0,2,1,0,1.8023529411764705
228.0,383.0,246.0,0,1,0,0.59375
175.0,255.0,12.0,23,1,0,0.68359375
547.0,487.0,84.0,40,1,0,1.1209016393442623
3617.0,318.0,62.0,9,1,0,11.338557993730408
190.0,399.0,51.0,1,1,0,0.475
68.0,65.0,14.0,0,1,0,1.0303030303030303
273.0,351.0,8.0,45,1,0,0.7755681818181818
144.0,234.0,53.0,27,1,0,0.6127659574468085
1365.0,1198.0,140.0,39,1,0,1.1384487072560467
1274.0,611.0,28.0,60,1,0,2.081699346405229
1134.0,2125.0,245.0,53,1,0,0.5333960489181562
971.0,1117.0,55.0,48,1,0,0.868515205724508
461.0,944.0,268.0,7,1,0,0.48783068783068784
167.0,208.0,24.0,1,1,0,0.7990430622009569
1184.0,401.0,77.0,46,1,0,2.945273631840796
90.0,166.0,72.0,92,1,0,0.5389221556886228
222.0,269.0,20.0,64,1,0,0.8222222222222222
74.0,107.0,13.0,82,1,0,0.6851851851851852
418.0,307.0,117.0,28,1,0,1.3571428571428572
78.0,54.0,9.0,0,1,0,1.4181818181818182
18960.0,716.0,466.0,59,1,0,26.443514644351463
3772.0,266.0,36.0,15,1,0,14.127340823970037
874.0,1183.0,15.0,35,1,0,0.7381756756756757
168.0,208.0,23.0,1,1,0,0.8038277511961722
1512.0,596.0,71.0,98,1,0,2.5326633165829144
1592.0,6444.0,343.0,26,1,0,0.24701318851823117
38.0,37.0,17.0,0,1,0,1.0
1456.0,558.0,100.0,116,1,0,2.604651162790698
93.0,116.0,133.0,44,1,0,0.7948717948717948
2527.0,927.0,377.0,18,1,0,2.7230603448275863
1020.0,989.0,80.0,40,1,0,1.0303030303030303
224.0,241.0,8.0,126,1,0,0.9256198347107438
4480.0,1269.0,285.0,21,1,0,3.52755905511811
642471.0,135.0,382.0,82,1,0,4724.051470588235
10112.0,991.0,545.0,65,1,0,10.193548387096774
189.0,414.0,19.0,1,1,0,0.45542168674698796
204.0,391.0,107.0,1,1,0,0.5204081632653061
1794.0,1872.0,160.0,36,1,0,0.9578216764548853
176.0,389.0,25.0,0,1,0,0.4512820512820513
3631.0,1468.0,188.0,44,1,0,2.4717494894486043
87.0,163.0,75.0,88,1,0,0.5304878048780488
1536.0,2812.0,55.0,38,1,0,0.5460362602204053
257.0,345.0,6.0,43,1,0,0.7427745664739884
1864.0,2709.0,192.0,78,1,0,0.6878228782287823
176.0,249.0,13.0,20,1,0,0.704
127.0,176.0,11.0,30,1,0,0.7175141242937854
974.0,552.0,102.0,18,1,0,1.7613019891500905
438.0,1421.0,53.0,47,1,0,0.3080168776371308
385.0,478.0,80.0,29,1,0,0.8037578288100209
78.0,32.0,1.0,0,1,0,2.3636363636363638
437.0,411.0,12.0,10,1,0,1.0606796116504855
10937.0,437.0,83.0,108,1,0,24.970319634703195
644332.0,255.0,508.0,75,1,0,2516.921875
302.0,557.0,54.0,19,1,0,0.5412186379928315
2617.0,1033.0,896.0,22,1,0,2.5309477756286265
757.0,957.0,335.0,27,1,0,0.7901878914405011
188.0,414.0,19.0,1,1,0,0.4530120481927711
6958.0,645.0,166.0,31,1,0,10.770897832817337
95.0,413.0,86.0,92,1,0,0.22946859903381642
1732.0,1157.0,283.0,63,1,0,1.4956822107081174
1451.0,78.0,52.0,89,1,0,18.367088607594937
670.0,353.0,122.0,11,1,0,1.8926553672316384
852686.0,95.0,5698.0,18,1,0,8882.145833333334
406.0,652.0,97.0,8,1,0,0.6217457886676876
172.0,172.0,10.0,0,1,0,0.9942196531791907
106.0,178.0,57.0,89,1,0,0.5921787709497207
105.0,123.0,16.0,14,1,0,0.8467741935483871
1437.0,1166.0,239.0,31,1,0,1.231362467866324
293.0,538.0,85.0,31,1,0,0.5435992578849722
876.0,528.0,142.0,0,1,0,1.6559546313799622
259.0,338.0,11.0,0,1,0,0.7640117994100295
265.0,287.0,108.0,7,1,0,0.9201388888888888
310.0,385.0,11.0,65,1,0,0.8031088082901554
512954.0,68.0,564.0,87,1,0,7434.115942028986
188.0,172.0,17.0,108,1,0,1.0867052023121386
258.0,354.0,4.0,16,1,0,0.7267605633802817
155.0,109.0,10.0,0,1,0,1.4090909090909092
540.0,651.0,18.0,4,1,0,0.8282208588957055
420.0,271.0,144.0,24,1,0,1.5441176470588236
378.0,469.0,45.0,82,1,0,0.8042553191489362
898.0,430.0,369.0,97,1,0,2.0835266821345706
305.0,366.0,12.0,29,1,0,0.8310626702997275
302.0,313.0,26.0,4,1,0,0.9617834394904459
2483.0,688.0,439.0,83,1,0,3.6037735849056602
10747.0,3062.0,82.0,141,1,0,3.5086516487104147
121.0,212.0,62.0,31,1,0,0.568075117370892
584.0,3151.0,125.0,129,1,0,0.18527918781725888
1256.0,506.0,45.0,16,1,0,2.4773175542406314
10510.0,903.0,493.0,68,1,0,11.626106194690266
359.0,433.0,282.0,5,1,0,0.8271889400921659
256.0,535.0,82.0,45,1,0,0.47761194029850745
261.0,359.0,3.0,44,1,0,0.725
257.0,318.0,27.0,123,1,0,0.8056426332288401
586.0,431.0,42.0,0,1,0,1.3564814814814814
972.0,75.0,176.0,46,1,0,12.789473684210526
138.0,179.0,4.0,4,1,0,0.7666666666666667
695.0,600.0,27.0,23,1,0,1.156405990016639
871087.0,55.0,6511.0,10,1,0,15555.125
735.0,1049.0,758.0,50,1,0,0.7
1700.0,2779.0,331.0,64,1,0,0.6115107913669064
935.0,1208.0,23.0,44,1,0,0.7733664185277088
320717.0,216.0,99.0,6,1,0,1477.958525345622
999.0,526.0,125.0,18,1,0,1.8956356736242885
340.0,155.0,227.0,0,1,0,2.1794871794871793
1019.0,543.0,299.0,39,1,0,1.8731617647058822
310.0,359.0,11.0,37,1,0,0.8611111111111112
1750.0,2738.0,67.0,62,1,0,0.6389193136181088
115.0,120.0,3.0,9,1,0,0.9504132231404959
7708.0,624.0,266.0,40,1,0,12.3328
543.0,641.0,20.0,7,1,0,0.8457943925233645
301.0,396.0,10.0,9,1,0,0.7581863979848866
1805.0,430.0,109.0,52,1,0,4.187935034802784
464118.0,348.0,964.0,73,1,0,1329.8510028653295
3256.0,723.0,196.0,22,1,0,4.497237569060774
37854.0,3585.0,226.0,115,1,0,10.556051310652538
3519.0,921.0,213.0,41,1,0,3.816702819956616
312.0,376.0,11.0,80,1,0,0.8275862068965517
489.0,520.0,36.0,30,1,0,0.9385796545105566
838.0,135.0,118.0,61,1,0,6.161764705882353
970.0,557.0,99.0,18,1,0,1.7383512544802868
1066.0,2021.0,113.0,112,1,0,0.5272007912957468
155.0,98.0,12.0,0,1,0,1.5656565656565657
1583.0,1390.0,163.0,22,1,0,1.1380301941049604
91818.0,271.0,368.0,80,1,0,337.56617647058823
14677.0,792.0,267.0,40,1,0,18.508196721311474
868.0,3099.0,62.0,69,1,0,0.28
1074.0,413.0,171.0,37,1,0,2.5942028985507246
288.0,328.0,6.0,0,1,0,0.8753799392097265
311.0,532.0,28.0,7,1,0,0.5834896810506567
481.0,459.0,29.0,13,1,0,1.0456521739130435
9.0,20.0,1.0,0,1,0,0.42857142857142855
517.0,463.0,70.0,2,1,0,1.1142241379310345
3753.0,927.0,273.0,28,1,0,4.044181034482759
97580.0,17.0,175.0,133,1,0,5421.111111111111
4544.0,471.0,126.0,10,1,0,9.627118644067796
11414.0,207.0,77.0,112,1,0,54.875
314.0,529.0,24.0,4,1,0,0.5924528301886792
552.0,1316.0,34.0,0,1,0,0.4191343963553531
694.0,584.0,59.0,24,1,0,1.1863247863247863
933.0,1187.0,59.0,31,1,0,0.7853535353535354
175.0,247.0,18.0,15,1,0,0.7056451612903226
8695.0,241.0,155.0,45,1,0,35.929752066115704
1538.0,681.0,180.0,26,1,0,2.2551319648093844
422.0,272.0,145.0,24,1,0,1.5457875457875458
227.0,242.0,7.0,116,1,0,0.934156378600823
1011.0,998.0,98.0,50,1,0,1.012012012012012
102571.0,395.0,554.0,64,1,0,259.0176767676768
44357.0,1365.0,33.0,135,1,0,32.472181551976576
504.0,1058.0,962.0,22,1,0,0.47592067988668557
333470.0,111.0,617.0,95,1,0,2977.410714285714
1209.0,1982.0,123.0,97,1,0,0.6096822995461422
116.0,473.0,11.0,0,1,0,0.24472573839662448
4889.0,555.0,170.0,28,1,0,8.793165467625899
254.0,343.0,6.0,0,1,0,0.7383720930232558
166.0,337.0,9.0,32,1,0,0.4911242603550296
260.0,310.0,27.0,133,1,0,0.8360128617363344
162.0,226.0,31.0,1,1,0,0.7136563876651982
507.0,669.0,55.0,34,1,0,0.7567164179104477
683.0,631.0,70.0,20,1,0,1.0806962025316456
430.0,923.0,228.0,2,1,0,0.4653679653679654
267.0,1447.0,75.0,95,1,0,0.18439226519337015
253.0,294.0,22.0,131,1,0,0.8576271186440678
164.0,165.0,9.0,0,1,0,0.9879518072289156
686.0,665.0,57.0,69,1,0,1.03003003003003
180.0,171.0,4.0,3,1,0,1.0465116279069768
552.0,610.0,24.0,17,1,0,0.9034369885433715
202.0,392.0,95.0,1,1,0,0.5139949109414759
781.0,674.0,93.0,30,1,0,1.157037037037037
307.0,364.0,12.0,39,1,0,0.8410958904109589
259.0,342.0,9.0,36,1,0,0.7551020408163265
5631.0,354.0,104.0,42,1,0,15.861971830985915
1102.0,146.0,92.0,19,1,0,7.496598639455782
609.0,430.0,59.0,0,1,0,1.4129930394431554
358.0,486.0,18.0,91,1,0,0.7351129363449692
5283.0,651.0,221.0,48,1,0,8.10276073619632
704128.0,267.0,359.0,76,1,0,2627.3432835820895
720.0,261.0,64.0,61,1,0,2.7480916030534353
57.0,107.0,6.0,90,1,0,0.5277777777777778
460.0,1013.0,170.0,0,1,0,0.4536489151873767
629.0,717.0,335.0,35,1,0,0.8760445682451253
2525.0,1040.0,280.0,20,1,0,2.425552353506244
11021.0,338.0,76.0,113,1,0,32.51032448377581
2675.0,420.0,151.0,57,1,0,6.353919239904988
59.0,102.0,21.0,0,1,0,0.5728155339805825
237.0,326.0,7.0,58,1,0,0.7247706422018348
707.0,668.0,47.0,17,1,0,1.0568011958146488
202.0,68.0,3.0,0,1,0,2.927536231884058
15050.0,594.0,219.0,54,1,0,25.294117647058822
1806.0,427.0,97.0,49,1,0,4.219626168224299
1080.0,559.0,84.0,25,1,0,1.9285714285714286
358.0,289.0,3.0,22,1,0,1.2344827586206897
719.0,639.0,69.0,29,1,0,1.1234375
62.0,116.0,26.0,0,1,0,0.5299145299145299
7821.0,592.0,282.0,42,1,0,13.188870151770658
144.0,93.0,66.0,6,1,0,1.5319148936170213
402069.0,11.0,720.0,92,1,0,33505.75
976.0,75.0,181.0,42,1,0,12.842105263157896
1235.0,919.0,158.0,46,1,0,1.3423913043478262
708.0,250.0,82.0,34,1,0,2.8207171314741037
386.0,586.0,91.0,6,1,0,0.6575809199318569
889.0,72.0,37.0,136,1,0,12.178082191780822
319.0,156.0,46.0,106,1,0,2.031847133757962
282.0,372.0,4.0,56,1,0,0.7560321715817694
46.0,93.0,13.0,0,1,0,0.48936170212765956
24.0,28.0,2.0,0,1,0,0.8275862068965517
7098.0,494.0,120.0,13,1,0,14.33939393939394
392.0,360.0,65.0,17,1,0,1.0858725761772854
690348.0,219.0,353.0,78,1,0,3137.9454545454546
1414.0,5417.0,578.0,23,1,0,0.26098191214470284
15262.0,483.0,251.0,74,1,0,31.53305785123967
189.0,250.0,15.0,29,1,0,0.7529880478087649
747.0,4656.0,709.0,0,1,0,0.16040369336482715
1023.0,945.0,37.0,45,1,0,1.0813953488372092
4225.0,3447.0,26.0,63,1,0,1.2253480278422273
41058.0,1354.0,487.0,88,1,0,30.301107011070112
175.0,181.0,14.0,114,1,0,0.9615384615384616
1687.0,708.0,5.0,33,1,0,2.379407616361072
741.0,1438.0,100.0,80,1,0,0.5149409312022237
470.0,954.0,117.0,21,1,0,0.49214659685863876
230.0,230.0,42.0,67,1,0,0.9956709956709957
465.0,1027.0,161.0,0,1,0,0.45233463035019456
801.0,675.0,107.0,38,1,0,1.1849112426035502
294.0,556.0,69.0,17,1,0,0.5278276481149012
104.0,124.0,9.0,15,1,0,0.832
905.0,1147.0,128.0,0,1,0,0.7883275261324042
398.0,261.0,53.0,22,1,0,1.5190839694656488
738.0,654.0,61.0,34,1,0,1.1267175572519084
969.0,569.0,298.0,13,1,0,1.7
316.0,342.0,9.0,12,1,0,0.9212827988338192
65.0,46.0,17.0,0,1,0,1.3829787234042554
468.0,436.0,23.0,12,1,0,1.070938215102975
366.0,481.0,27.0,89,1,0,0.7593360995850622
1690.0,1254.0,108.0,63,1,0,1.346613545816733
1185.0,625.0,45.0,18,1,0,1.8929712460063899
105.0,129.0,15.0,18,1,0,0.8076923076923077
1749.0,651.0,66.0,51,1,0,2.682515337423313
378937.0,49.0,723.0,85,1,0,7578.74
524.0,1387.0,35.0,19,1,0,0.37752161383285304
135.0,228.0,57.0,38,1,0,0.5895196506550219
13178.0,2016.0,175.0,43,1,0,6.533465542885473
300.0,314.0,25.0,4,1,0,0.9523809523809523
39410.0,338.0,181.0,73,1,0,116.25368731563422
516.0,462.0,69.0,0,1,0,1.1144708423326133
1367.0,1170.0,230.0,22,1,0,1.1673783091374894
658.0,976.0,304.0,25,1,0,0.6734902763561924
11759.0,207.0,97.0,109,1,0,56.53365384615385
367433.0,408.0,519.0,27,1,0,898.3691931540342
103.0,396.0,102.0,97,1,0,0.2594458438287154
65347.0,350.0,486.0,132,1,0,186.17378917378917
264.0,369.0,1.0,40,1,0,0.7135135135135136
69.0,65.0,13.0,0,1,0,1.0454545454545454
2128.0,1105.0,279.0,56,1,0,1.9240506329113924
10353.0,799.0,438.0,78,1,0,12.94125
18520.0,995.0,980.0,146,1,0,18.59437751004016
617.0,474.0,208.0,54,1,0,1.2989473684210526
418.0,685.0,709.0,74,1,0,0.60932944606414
191.0,188.0,5.0,1,1,0,1.0105820105820107
1026.0,592.0,116.0,10,1,0,1.730185497470489
1380.0,626.0,192.0,22,1,0,2.200956937799043
597.0,1324.0,996.0,82,1,0,0.4505660377358491
528.0,1202.0,77.0,0,1,0,0.4389027431421446
919.0,562.0,239.0,0,1,0,1.6323268206039077
3393.0,3356.0,26.0,68,1,0,1.0107238605898123
91531.0,467.0,531.0,37,1,0,195.57905982905982
1051.0,933.0,43.0,37,1,0,1.1252676659528908
1017.0,1011.0,124.0,5,1,0,1.0049407114624507
1379.0,2867.0,46.0,20,1,0,0.4808228730822873
144.0,258.0,30.0,8,1,0,0.555984555984556
2842.0,592.0,123.0,5,1,0,4.792580101180438
3920.0,876.0,306.0,20,1,0,4.469783352337514
1463.0,1874.0,216.0,42,1,0,0.7802666666666667
1947.0,2725.0,489.0,96,1,0,0.7142333088774762
1660.0,7500.0,119.0,64,1,0,0.22130382615651248
140658.0,147.0,522.0,112,1,0,950.3918918918919
84.0,161.0,77.0,86,1,0,0.5185185185185185
267.0,348.0,121.0,26,1,0,0.7650429799426934
172.0,172.0,8.0,7,1,0,0.9942196531791907
5475.0,486.0,156.0,44,1,0,11.242299794661191
204.0,341.0,31.0,0,1,0,0.5964912280701754
675248.0,168.0,346.0,80,1,0,3995.550295857988
169.0,310.0,7.0,53,1,0,0.5434083601286174
805.0,488.0,41.0,19,1,0,1.6462167689161553
484.0,718.0,687.0,72,1,0,0.6731571627260083
3653.0,216.0,53.0,36,1,0,16.83410138248848
836.0,141.0,91.0,59,1,0,5.887323943661972
1570.0,1832.0,169.0,11,1,0,0.8565193671576651
716.0,1167.0,758.0,119,1,0,0.613013698630137
86.0,141.0,56.0,45,1,0,0.6056338028169014
150.0,438.0,32.0,1,1,0,0.3416856492027335
5146.0,665.0,246.0,41,1,0,7.726726726726727
1028.0,669.0,89.0,4,1,0,1.5343283582089553
1641.0,804.0,188.0,62,1,0,2.0385093167701864
1218.0,101.0,57.0,0,1,0,11.941176470588236
1178.0,1915.0,70.0,58,1,0,0.6148225469728601
395.0,349.0,39.0,27,1,0,1.1285714285714286
92.0,116.0,9.0,0,1,0,0.7863247863247863
3288246.0,51.0,4498.0,12,1,0,63235.5
2154.0,1242.0,641.0,10,1,0,1.7329042638777152
980.0,74.0,35.0,70,1,0,13.066666666666666
343.0,424.0,278.0,1,1,0,0.8070588235294117
1760.0,849.0,122.0,83,1,0,2.070588235294118
120.0,99.0,11.0,0,1,0,1.2
1759.0,718.0,92.0,64,1,0,2.446453407510431
974.0,2048.0,109.0,121,1,0,0.4753538311371401
417.0,279.0,110.0,21,1,0,1.4892857142857143
7136.0,293.0,85.0,4,1,0,24.272108843537413
1077.0,1052.0,181.0,12,1,0,1.0227920227920229
8007477.0,185.0,2328.0,51,1,0,43050.95161290323
696.0,263.0,80.0,30,1,0,2.6363636363636362
496.0,550.0,108.0,0,1,0,0.9001814882032668
572.0,473.0,235.0,48,1,0,1.2067510548523206
415.0,248.0,47.0,53,1,0,1.6666666666666667
265.0,282.0,106.0,5,1,0,0.9363957597173145
7950.0,320.0,249.0,34,1,0,24.766355140186917
855.0,136.0,86.0,54,1,0,6.240875912408759
297.0,554.0,52.0,25,1,0,0.5351351351351351
60.0,99.0,17.0,0,1,0,0.6
91861.0,242.0,343.0,87,1,0,378.02880658436214
229.0,292.0,31.0,131,1,0,0.7815699658703071
18758.0,809.0,550.0,69,1,0,23.158024691358026
696.0,678.0,48.0,64,1,0,1.0250368188512518
35068.0,2091.0,358.0,69,1,0,16.762906309751433
362.0,484.0,22.0,91,1,0,0.7463917525773196
264.0,539.0,76.0,41,1,0,0.4888888888888889
1705.0,2753.0,65.0,57,1,0,0.6190994916485113
184.0,174.0,4.0,1,1,0,1.0514285714285714
1084.0,1898.0,183.0,37,1,0,0.5708267509215377
699.0,655.0,55.0,18,1,0,1.0655487804878048
574.0,577.0,15.0,61,1,0,0.9930795847750865
116.0,133.0,68.0,126,1,0,0.8656716417910447
118469.0,209.0,517.0,121,1,0,564.1380952380953
414.0,153.0,9.0,141,1,0,2.688311688311688
2957.0,468.0,185.0,11,1,0,6.3049040511727075
537.0,655.0,53.0,0,1,0,0.8185975609756098
1089.0,1891.0,224.0,30,1,0,0.5755813953488372
321727.0,181.0,191.0,24,1,0,1767.7307692307693
547.0,1054.0,120.0,16,0,0,0.5184834123222749
417.0,284.0,90.0,19,1,0,1.4631578947368422
2663.0,839.0,137.0,73,1,0,3.170238095238095
816.0,488.0,40.0,20,1,0,1.6687116564417177
728.0,1209.0,1225.0,31,1,0,0.6016528925619835
182.0,74.0,3.0,0,1,0,2.4266666666666667
176.0,169.0,5.0,4,1,0,1.035294117647059
6536.0,234.0,45.0,16,1,0,27.812765957446807
560.0,598.0,21.0,33,1,0,0.9348914858096828
1149.0,2133.0,258.0,47,1,0,0.5384254920337395
433.0,400.0,15.0,22,1,0,1.0798004987531171
1807.0,729.0,93.0,45,1,0,2.4753424657534246
149.0,413.0,9.0,0,1,0,0.35990338164251207
483.0,674.0,58.0,46,1,0,0.7155555555555555
446.0,280.0,158.0,26,1,0,1.5871886120996441
137.0,88.0,101.0,0,1,0,1.5393258426966292
427.0,573.0,576.0,68,1,0,0.7439024390243902
628.0,590.0,51.0,46,1,0,1.0626057529610828
131.0,462.0,13.0,0,1,0,0.28293736501079914
37714.0,3510.0,232.0,113,1,0,10.741669040159499
423.0,280.0,13.0,86,1,0,1.5053380782918149
1027.0,984.0,93.0,46,1,0,1.0426395939086295
715.0,265.0,65.0,56,1,0,2.68796992481203
144.0,175.0,5.0,5,1,0,0.8181818181818182
152.0,85.0,6.0,0,1,0,1.7674418604651163
175.0,375.0,16.0,7,1,0,0.4654255319148936
276.0,368.0,101.0,36,1,0,0.7479674796747967
577.0,456.0,68.0,37,1,0,1.262582056892779
16575.0,435.0,224.0,64,1,0,38.01605504587156
446.0,408.0,16.0,11,1,0,1.0904645476772616
138.0,70.0,169.0,0,1,0,1.943661971830986
121.0,454.0,9.0,0,1,0,0.26593406593406593
219.0,288.0,7.0,84,1,0,0.7577854671280276
58.0,105.0,23.0,0,1,0,0.5471698113207547
334.0,300.0,33.0,8,1,0,1.1096345514950166
225.0,254.0,14.0,89,1,0,0.8823529411764706
110.0,456.0,2.0,19,1,0,0.24070021881838075
896.0,72.0,37.0,130,1,0,12.273972602739725
4647.0,717.0,335.0,15,1,0,6.472144846796658
78.0,226.0,39.0,20,1,0,0.3436123348017621
213.0,340.0,25.0,20,0,0,0.624633431085044
793.0,462.0,14.0,11,1,0,1.712742980561555
713.0,616.0,33.0,26,1,0,1.1555915721231766
583.0,451.0,65.0,29,1,0,1.2898230088495575
