followers_count,following_count,post_count,bio_length,default_profile_image,has_bg_image,verified,account_age_days,follower_following_ratio,label,username_num_ratio
28.0,1201.0,1550.0,155,0,1,0,,0.02329450915141431,1,
17.0,1008.0,1860.0,146,0,1,0,3251.0,0.01684836471754212,1,
41.0,904.0,26.0,112,0,1,0,3191.0,0.045303867403314914,1,
24.0,1015.0,488.0,129,0,1,0,,0.023622047244094488,1,
28.0,632.0,1504.0,83,0,1,0,,0.044233807266982623,1,
36.0,382.0,1024.0,70,0,0,0,2919.0,0.09399477806788512,1,
29.0,578.0,456.0,37,0,0,0,2828.0,0.05008635578583765,1,
26.0,484.0,809.0,81,0,0,0,2767.0,0.05360824742268041,1,
20.0,876.0,543.0,157,0,1,0,3251.0,0.02280501710376283,1,
15.0,315.0,694.0,65,0,1,0,,0.04746835443037975,1,
40.0,518.0,774.0,146,0,1,0,3915.0,0.07707129094412331,1,
99.0,1316.0,1369.0,112,0,1,0,,0.07517084282460136,1,
42.0,473.0,350.0,157,0,0,0,,0.08860759493670886,1,
26.0,502.0,20.0,143,0,1,0,,0.05168986083499006,1,
16.0,719.0,236.0,77,0,1,0,3465.0,0.022222222222222223,1,
28.0,808.0,1564.0,19,0,1,0,,0.034610630407911,1,
35.0,611.0,2491.0,58,0,1,0,,0.05718954248366013,1,
24.0,951.0,1493.0,151,0,1,0,3251.0,0.025210084033613446,1,
16.0,654.0,1457.0,53,0,1,0,,0.024427480916030534,1,
45.0,659.0,1277.0,113,0,1,0,3251.0,0.06818181818181818,1,
12.0,705.0,321.0,109,0,1,0,3221.0,0.0169971671388102,1,
33.0,564.0,1623.0,155,0,1,0,,0.0584070796460177,1,
18.0,969.0,50.0,44,0,1,0,,0.018556701030927835,1,
36.0,755.0,820.0,155,0,1,0,,0.047619047619047616,1,
16.0,612.0,81.0,103,0,1,0,,0.026101141924959218,1,
45.0,1002.0,1185.0,89,0,1,0,,0.0448654037886341,1,
24.0,1470.0,134.0,108,0,1,0,,0.016315431679129844,1,
20.0,686.0,891.0,148,0,1,0,,0.02911208151382824,1,
22.0,400.0,11.0,128,0,1,0,,0.05486284289276808,1,
19.0,731.0,1176.0,119,0,1,0,,0.025956284153005466,1,
16.0,811.0,382.0,42,0,1,0,,0.019704433497536946,1,
56.0,1330.0,640.0,97,0,1,0,3614.0,0.042073628850488355,1,
27.0,406.0,1392.0,31,0,1,0,,0.06633906633906633,1,
44.0,798.0,2626.0,146,0,1,0,3251.0,0.05506883604505632,1,
59.0,563.0,3642.0,58,0,1,0,,0.10460992907801418,1,
10.0,382.0,26.0,73,0,1,0,,0.02610966057441253,1,
19.0,1082.0,45.0,158,0,1,0,,0.017543859649122806,1,
13.0,835.0,72.0,107,0,1,0,,0.01555023923444976,1,
56.0,965.0,1854.0,140,0,1,0,,0.057971014492753624,1,
27.0,312.0,762.0,49,0,1,0,3317.0,0.08626198083067092,1,
13.0,690.0,338.0,26,0,1,0,3797.0,0.01881331403762663,1,
15.0,337.0,531.0,17,0,1,0,,0.04437869822485207,1,
17.0,1135.0,29.0,35,0,1,0,,0.014964788732394365,1,
31.0,678.0,2817.0,129,0,1,0,3434.0,0.045655375552282766,1,
20.0,1167.0,2658.0,99,0,1,0,,0.017123287671232876,1,
19.0,504.0,1114.0,142,0,1,0,,0.03762376237623762,1,
30.0,715.0,848.0,69,0,1,0,3315.0,0.04189944134078212,1,
26.0,574.0,308.0,66,0,1,0,,0.04521739130434783,1,
28.0,845.0,984.0,122,0,1,0,3312.0,0.03309692671394799,1,
10.0,605.0,292.0,109,0,1,0,,0.0165016501650165,1,
16.0,537.0,677.0,49,0,1,0,,0.02973977695167286,1,
14.0,652.0,163.0,146,0,1,0,,0.021439509954058193,1,
13.0,1023.0,35.0,89,0,1,0,,0.0126953125,1,
15.0,647.0,73.0,62,0,1,0,3530.0,0.023148148148148147,1,
24.0,732.0,1671.0,28,0,1,0,,0.03274215552523874,1,
61.0,972.0,2373.0,99,0,1,0,,0.06269270298047276,1,
39.0,233.0,29.0,90,0,0,0,3560.0,0.16666666666666666,1,
30.0,495.0,1188.0,86,0,0,0,3343.0,0.06048387096774194,1,
49.0,1073.0,50.0,28,0,1,0,,0.04562383612662942,1,
15.0,641.0,29.0,138,0,1,0,3100.0,0.02336448598130841,1,
21.0,585.0,1730.0,158,0,1,0,3618.0,0.03583617747440273,1,
195.0,1250.0,1486.0,46,0,1,0,,0.15587529976019185,1,
20.0,810.0,793.0,23,0,1,0,,0.02466091245376079,1,
14.0,987.0,71.0,93,0,1,0,,0.01417004048582996,1,
6.0,741.0,0.0,125,0,1,0,,0.008086253369272238,1,
147.0,1359.0,779.0,115,0,1,0,,0.10808823529411765,1,
21.0,699.0,1229.0,91,0,1,0,,0.03,1,
11.0,636.0,35.0,103,0,1,0,3251.0,0.01726844583987441,1,
29.0,750.0,614.0,136,0,1,0,,0.03861517976031957,1,
18.0,716.0,175.0,136,0,1,0,,0.02510460251046025,1,
21.0,542.0,1191.0,144,0,1,0,,0.03867403314917127,1,
28.0,323.0,1520.0,71,0,1,0,,0.08641975308641975,1,
12.0,473.0,437.0,122,0,1,0,,0.02531645569620253,1,
11.0,634.0,1067.0,35,0,1,0,3469.0,0.01732283464566929,1,
10.0,332.0,61.0,59,0,1,0,3617.0,0.03003003003003003,1,
11.0,649.0,32.0,158,0,1,0,,0.016923076923076923,1,
23.0,533.0,343.0,25,0,1,0,3797.0,0.04307116104868914,1,
9.0,666.0,239.0,31,0,1,0,,0.013493253373313344,1,
25.0,635.0,1923.0,124,0,1,0,3494.0,0.03930817610062893,1,
46.0,1306.0,798.0,33,0,1,0,3282.0,0.03519510328997705,1,
18.0,663.0,1470.0,46,0,1,0,2945.0,0.02710843373493976,1,
18.0,1054.0,26.0,142,0,1,0,,0.017061611374407582,1,
63.0,981.0,824.0,121,0,1,0,,0.06415478615071284,1,
25.0,982.0,23.0,49,0,1,0,,0.0254323499491353,1,
14.0,1442.0,59.0,1,0,1,0,,0.009702009702009701,1,
28.0,724.0,821.0,104,0,1,0,,0.038620689655172416,1,
8.0,431.0,116.0,20,0,1,0,,0.018518518518518517,1,
86.0,933.0,1923.0,46,0,1,0,,0.09207708779443255,1,
31.0,759.0,1755.0,109,0,1,0,,0.04078947368421053,1,
20.0,1041.0,33.0,159,0,1,0,,0.019193857965451054,1,
18.0,956.0,19.0,152,0,1,0,3008.0,0.018808777429467086,1,
24.0,705.0,1917.0,111,0,1,0,3558.0,0.0339943342776204,1,
39.0,167.0,1071.0,128,0,0,0,2859.0,0.23214285714285715,1,
51.0,898.0,1057.0,149,0,1,0,,0.05672969966629588,1,
31.0,880.0,698.0,94,0,1,0,3223.0,0.03518728717366629,1,
18.0,1000.0,24.0,142,0,1,0,,0.017982017982017984,1,
36.0,951.0,1470.0,131,0,1,0,3251.0,0.037815126050420166,1,
18.0,748.0,286.0,106,0,1,0,3343.0,0.02403204272363151,1,
28.0,652.0,2744.0,28,0,1,0,3558.0,0.042879019908116385,1,
70.0,942.0,268.0,147,0,1,0,,0.07423117709437964,1,
30.0,740.0,1855.0,146,0,1,0,,0.04048582995951417,1,
17.0,331.0,2472.0,93,0,1,0,,0.05120481927710843,1,
37.0,815.0,2759.0,99,0,1,0,,0.04534313725490196,1,
11.0,573.0,369.0,142,0,1,0,,0.01916376306620209,1,
51.0,979.0,309.0,106,0,1,0,3249.0,0.05204081632653061,1,
19.0,905.0,669.0,39,0,1,0,,0.02097130242825607,1,
22.0,402.0,62.0,34,0,0,0,2798.0,0.05459057071960298,1,
11.0,668.0,20.0,148,0,1,0,3160.0,0.016442451420029897,1,
15.0,676.0,217.0,22,0,1,0,3828.0,0.022156573116691284,1,
17.0,1099.0,59.0,82,0,1,0,,0.015454545454545455,1,
16.0,1100.0,69.0,112,0,1,0,,0.014532243415077202,1,
18.0,1060.0,81.0,160,0,1,0,,0.016965127238454288,1,
14.0,1061.0,35.0,72,0,1,0,,0.013182674199623353,1,
14.0,339.0,365.0,57,0,1,0,,0.041176470588235294,1,
47.0,1690.0,1752.0,0,0,1,0,,0.027794204612655235,1,
77.0,504.0,2195.0,141,0,1,0,,0.15247524752475247,1,
97.0,1373.0,1506.0,86,0,1,0,,0.07059679767103348,1,
64.0,815.0,1485.0,64,0,1,0,3280.0,0.0784313725490196,1,
16.0,656.0,232.0,157,0,1,0,,0.0243531202435312,1,
17.0,956.0,33.0,91,0,1,0,,0.017763845350052248,1,
43.0,1033.0,47.0,48,0,1,0,,0.041586073500967116,1,
14.0,680.0,283.0,150,0,1,0,,0.020558002936857563,1,
17.0,1361.0,403.0,27,0,1,0,,0.012481644640234948,1,
34.0,643.0,1111.0,31,0,1,0,3438.0,0.052795031055900624,1,
25.0,740.0,15.0,10,0,1,0,,0.033738191632928474,1,
28.0,1022.0,767.0,23,0,1,0,,0.02737047898338221,1,
16.0,513.0,414.0,55,0,1,0,3249.0,0.0311284046692607,1,
11.0,737.0,58.0,108,0,1,0,,0.014905149051490514,1,
26.0,889.0,29.0,139,0,1,0,,0.029213483146067417,1,
13.0,658.0,675.0,109,0,1,0,,0.019726858877086494,1,
20.0,510.0,355.0,44,0,0,0,2767.0,0.03913894324853229,1,
13.0,765.0,27.0,48,0,1,0,3614.0,0.016971279373368148,1,
31.0,731.0,999.0,97,0,1,0,,0.04234972677595628,1,
14.0,976.0,52.0,151,0,1,0,,0.014329580348004094,1,
24.0,583.0,899.0,147,0,1,0,,0.0410958904109589,1,
18.0,565.0,294.0,58,0,1,0,3495.0,0.03180212014134275,1,
15.0,676.0,38.0,143,0,1,0,,0.022156573116691284,1,
5.0,577.0,0.0,158,0,1,0,,0.00865051903114187,1,
19.0,703.0,1147.0,43,0,1,0,,0.026988636363636364,1,
1475.0,990.0,1590.0,119,0,1,0,,1.4883955600403633,1,
57.0,982.0,2158.0,55,0,1,0,3223.0,0.05798575788402848,1,
48.0,931.0,1603.0,153,0,1,0,,0.05150214592274678,1,
21.0,552.0,33.0,150,0,0,0,2828.0,0.0379746835443038,1,
23.0,1057.0,53.0,28,0,1,0,,0.021739130434782608,1,
107.0,1229.0,3060.0,70,0,1,0,,0.08699186991869919,1,
22.0,510.0,253.0,148,0,1,0,3613.0,0.043052837573385516,1,
30.0,1028.0,62.0,69,0,1,0,,0.029154518950437316,1,
40.0,1060.0,1085.0,90,0,1,0,3251.0,0.03770028275212064,1,
169.0,729.0,1026.0,101,0,1,0,,0.23150684931506849,1,
17.0,628.0,251.0,150,0,1,0,,0.02702702702702703,1,
9.0,962.0,53.0,43,0,1,0,,0.009345794392523364,1,
10.0,1080.0,88.0,76,0,1,0,,0.009250693802035153,1,
33.0,835.0,989.0,88,0,1,0,2945.0,0.039473684210526314,1,
28.0,1030.0,68.0,104,0,1,0,3223.0,0.027158098933074686,1,
45.0,514.0,44.0,47,0,0,0,3858.0,0.08737864077669903,1,
16.0,1055.0,61.0,49,0,1,0,,0.015151515151515152,1,
32.0,1200.0,1290.0,122,0,1,0,3282.0,0.026644462947543714,1,
17.0,1064.0,39.0,152,0,1,0,,0.01596244131455399,1,
19.0,616.0,611.0,111,0,0,0,2919.0,0.03079416531604538,1,
14.0,588.0,278.0,85,0,1,0,3403.0,0.023769100169779286,1,
16.0,482.0,66.0,49,0,1,0,,0.033126293995859216,1,
26.0,681.0,1927.0,80,0,1,0,,0.03812316715542522,1,
12.0,463.0,441.0,36,0,1,0,3255.0,0.02586206896551724,1,
14.0,887.0,22.0,107,0,1,0,,0.015765765765765764,1,
165.0,1392.0,3082.0,106,0,1,0,,0.11844938980617373,1,
25.0,597.0,729.0,49,0,1,0,3437.0,0.04180602006688963,1,
45.0,521.0,1299.0,0,0,0,0,,0.08620689655172414,1,
84.0,1082.0,292.0,157,0,1,0,,0.07756232686980609,1,
36.0,888.0,27.0,110,0,1,0,2947.0,0.04049493813273341,1,
20.0,673.0,846.0,141,0,1,0,,0.02967359050445104,1,
24.0,222.0,14.0,40,0,1,0,3314.0,0.10762331838565023,1,
112.0,1365.0,2345.0,37,0,1,0,,0.08199121522693997,1,
28.0,513.0,2256.0,37,0,1,0,3616.0,0.054474708171206226,1,
8.0,1598.0,121.0,139,0,1,0,,0.0050031269543464665,1,
17.0,504.0,908.0,149,0,1,0,3616.0,0.033663366336633666,1,
50.0,937.0,744.0,124,0,1,0,3221.0,0.053304904051172705,1,
22.0,779.0,665.0,159,0,1,0,,0.028205128205128206,1,
24.0,729.0,1447.0,114,0,1,0,3165.0,0.03287671232876712,1,
20.0,485.0,18.0,133,0,1,0,3858.0,0.0411522633744856,1,
40.0,155.0,775.0,67,0,1,0,,0.2564102564102564,1,
49.0,1378.0,235.0,143,0,1,0,3405.0,0.03553299492385787,1,
15.0,953.0,30.0,71,0,1,0,,0.015723270440251572,1,
24.0,1094.0,66.0,71,0,1,0,,0.021917808219178082,1,
16.0,1079.0,62.0,157,0,1,0,,0.014814814814814815,1,
14.0,557.0,14.0,59,0,1,0,,0.025089605734767026,1,
20.0,1527.0,117.0,71,0,1,0,,0.013089005235602094,1,
9.0,597.0,772.0,22,0,1,0,3465.0,0.015050167224080268,1,
43.0,883.0,1544.0,0,0,1,0,3008.0,0.048642533936651584,1,
8.0,508.0,53.0,20,0,1,0,3617.0,0.015717092337917484,1,
39.0,145.0,35.0,123,0,1,0,,0.2671232876712329,1,
19.0,595.0,14.0,157,0,1,0,,0.031879194630872486,1,
29.0,533.0,1465.0,74,0,1,0,,0.054307116104868915,1,
16.0,510.0,36.0,147,0,0,0,,0.03131115459882583,1,
56.0,1225.0,1311.0,83,0,1,0,,0.04567699836867863,1,
12.0,813.0,15.0,77,0,1,0,3249.0,0.014742014742014743,1,
18.0,648.0,892.0,22,0,1,0,,0.02773497688751926,1,
22.0,760.0,1479.0,143,0,1,0,2977.0,0.02890932982917214,1,
9.0,853.0,28.0,127,0,1,0,,0.01053864168618267,1,
48.0,1265.0,298.0,70,0,1,0,3620.0,0.037914691943127965,1,
18.0,579.0,2062.0,37,0,1,0,3616.0,0.03103448275862069,1,
14.0,1082.0,30.0,36,0,1,0,,0.012927054478301015,1,
11.0,572.0,515.0,109,0,1,0,,0.019197207678883072,1,
54.0,939.0,2019.0,155,0,1,0,,0.0574468085106383,1,
19.0,890.0,1024.0,95,0,1,0,,0.02132435465768799,1,
11.0,519.0,14.0,140,0,1,0,3222.0,0.021153846153846155,1,
30.0,1460.0,78.0,32,0,1,0,,0.02053388090349076,1,
19.0,888.0,314.0,92,0,1,0,,0.021372328458942633,1,
48.0,1933.0,503.0,149,0,1,0,3977.0,0.02481902792140641,1,
29.0,662.0,1011.0,105,0,1,0,,0.043740573152337855,1,
54.0,1069.0,1467.0,9,0,1,0,,0.05046728971962617,1,
51.0,1312.0,965.0,18,0,1,0,2979.0,0.03884234577303884,1,
93.0,1536.0,830.0,121,0,1,0,3587.0,0.0605074821080026,1,
3.0,645.0,0.0,81,0,1,0,3161.0,0.0046439628482972135,1,
6.0,413.0,0.0,132,0,1,0,3037.0,0.014492753623188406,1,
20.0,973.0,30.0,139,0,1,0,,0.02053388090349076,1,
13.0,633.0,287.0,98,0,1,0,3377.0,0.02050473186119874,1,
15.0,785.0,17.0,104,0,1,0,,0.019083969465648856,1,
18.0,755.0,38.0,52,0,1,0,,0.023809523809523808,1,
18.0,729.0,744.0,119,0,1,0,2947.0,0.024657534246575342,1,
11.0,788.0,277.0,154,0,1,0,,0.01394169835234474,1,
38.0,578.0,27.0,109,0,0,0,2919.0,0.06563039723661486,1,
46.0,824.0,2459.0,141,0,1,0,,0.055757575757575756,1,
30.0,1145.0,844.0,151,0,1,0,3526.0,0.02617801047120419,1,
26.0,621.0,21.0,111,0,1,0,,0.04180064308681672,1,
38.0,651.0,2636.0,152,0,1,0,,0.05828220858895705,1,
20.0,525.0,31.0,92,0,1,0,,0.03802281368821293,1,
8.0,414.0,72.0,33,0,1,0,,0.01927710843373494,1,
37.0,419.0,1660.0,139,0,1,0,,0.0880952380952381,1,
17.0,847.0,36.0,74,0,1,0,,0.020047169811320754,1,
18.0,942.0,32.0,147,0,1,0,,0.019088016967126194,1,
8.0,263.0,61.0,132,0,1,0,,0.030303030303030304,1,
26.0,168.0,33.0,30,0,0,0,,0.15384615384615385,1,
39.0,1981.0,766.0,34,0,1,0,,0.019677093844601413,1,
25.0,554.0,31.0,71,0,1,0,,0.04504504504504504,1,
17.0,666.0,839.0,141,0,1,0,3037.0,0.025487256371814093,1,
21.0,1106.0,64.0,153,0,1,0,,0.018970189701897018,1,
64.0,1302.0,1434.0,77,0,1,0,,0.04911742133537989,1,
47.0,551.0,488.0,18,0,0,0,2798.0,0.08514492753623189,1,
19.0,720.0,1849.0,110,0,1,0,,0.026352288488210817,1,
12.0,559.0,59.0,34,0,1,0,3617.0,0.02142857142857143,1,
23.0,664.0,1014.0,153,0,1,0,,0.03458646616541353,1,
20.0,978.0,26.0,83,0,1,0,,0.020429009193054137,1,
10.0,642.0,284.0,115,0,1,0,,0.015552099533437015,1,
15.0,800.0,20.0,146,0,1,0,2947.0,0.018726591760299626,1,
64.0,1022.0,2757.0,103,0,1,0,,0.06256109481915934,1,
32.0,742.0,2583.0,149,0,1,0,,0.04306864064602961,1,
10.0,626.0,309.0,143,0,1,0,,0.01594896331738437,1,
23.0,1102.0,62.0,147,0,1,0,,0.02085222121486854,1,
29.0,1348.0,1364.0,132,0,1,0,,0.021497405485544848,1,
15.0,1035.0,558.0,108,0,1,0,,0.01447876447876448,1,
41.0,483.0,981.0,132,0,0,0,2645.0,0.08471074380165289,1,
25.0,609.0,1391.0,127,0,1,0,,0.040983606557377046,1,
19.0,1019.0,52.0,111,0,1,0,,0.018627450980392157,1,
5.0,1457.0,82.0,85,0,1,0,3493.0,0.003429355281207133,1,
144.0,1015.0,3746.0,149,0,1,0,,0.14173228346456693,1,
14.0,970.0,27.0,148,0,1,0,,0.014418125643666324,1,
25.0,587.0,1031.0,90,0,1,0,,0.04251700680272109,1,
27.0,625.0,23.0,141,0,1,0,,0.04313099041533546,1,
29.0,1121.0,467.0,127,0,1,0,,0.025846702317290554,1,
58.0,601.0,1154.0,95,0,0,0,,0.09634551495016612,1,
21.0,644.0,25.0,156,0,1,0,3495.0,0.03255813953488372,1,
12.0,783.0,286.0,105,0,1,0,,0.015306122448979591,1,
36.0,496.0,352.0,33,0,0,0,2919.0,0.07243460764587525,1,
5.0,653.0,0.0,61,0,1,0,,0.00764525993883792,1,
143.0,1295.0,1103.0,104,0,1,0,,0.11033950617283951,1,
19.0,538.0,678.0,74,0,0,0,,0.03525046382189239,1,
60.0,1073.0,164.0,87,0,1,0,,0.055865921787709494,1,
80.0,1866.0,592.0,99,0,1,0,3468.0,0.04284949116229245,1,
21.0,579.0,32.0,141,0,1,0,2951.0,0.03620689655172414,1,
11.0,414.0,61.0,33,0,1,0,,0.02650602409638554,1,
83.0,1095.0,2379.0,68,0,1,0,2949.0,0.07572992700729927,1,
103.0,1521.0,1348.0,0,0,1,0,,0.06767411300919843,1,
26.0,837.0,53.0,118,0,1,0,3037.0,0.031026252983293555,1,
19.0,673.0,638.0,154,0,1,0,,0.028189910979228485,1,
20.0,510.0,36.0,53,0,1,0,,0.03913894324853229,1,
25.0,488.0,20.0,93,0,1,0,,0.05112474437627812,1,
18.0,193.0,25.0,150,0,0,0,,0.09278350515463918,1,
32.0,906.0,64.0,113,0,1,0,3251.0,0.03528114663726571,1,
17.0,927.0,18.0,24,0,1,0,,0.018318965517241378,1,
22.0,737.0,18.0,50,0,1,0,,0.02981029810298103,1,
133.0,1412.0,797.0,134,0,1,0,2979.0,0.09412597310686482,1,
16.0,1068.0,24.0,151,0,1,0,,0.014967259120673527,1,
15.0,301.0,19.0,54,0,1,0,,0.04966887417218543,1,
21.0,763.0,40.0,160,0,1,0,,0.0274869109947644,1,
22.0,575.0,2332.0,83,0,0,0,2828.0,0.03819444444444445,1,
23.0,355.0,48.0,111,0,1,0,,0.06460674157303371,1,
21.0,722.0,992.0,156,0,1,0,3345.0,0.029045643153526972,1,
11.0,248.0,23.0,27,0,1,0,,0.04417670682730924,1,
19.0,701.0,31.0,145,0,1,0,3221.0,0.027065527065527065,1,
29.0,485.0,672.0,144,0,0,0,,0.059670781893004114,1,
191.0,1015.0,524.0,60,0,1,0,,0.18799212598425197,1,
34.0,777.0,974.0,150,0,1,0,,0.043701799485861184,1,
54.0,523.0,39.0,53,0,0,0,2767.0,0.10305343511450382,1,
27.0,454.0,1164.0,95,0,1,0,2977.0,0.05934065934065934,1,
89.0,1274.0,3662.0,122,0,1,0,,0.06980392156862746,1,
37.0,629.0,954.0,55,0,1,0,3316.0,0.05873015873015873,1,
5.0,645.0,0.0,156,0,1,0,,0.007739938080495356,1,
23.0,574.0,710.0,45,0,1,0,3591.0,0.04,1,
36.0,448.0,1090.0,115,0,1,0,,0.0801781737193764,1,
27.0,1538.0,200.0,1,0,1,0,,0.017543859649122806,1,
16.0,638.0,33.0,149,0,1,0,3554.0,0.025039123630672927,1,
12.0,718.0,32.0,35,0,1,0,,0.016689847009735744,1,
23.0,651.0,1942.0,44,0,1,0,3616.0,0.0352760736196319,1,
23.0,356.0,712.0,119,0,1,0,,0.06442577030812324,1,
26.0,510.0,747.0,66,0,1,0,3340.0,0.050880626223091974,1,
14.0,718.0,15.0,155,0,1,0,,0.019471488178025034,1,
15.0,1020.0,29.0,117,0,1,0,,0.014691478942213516,1,
18.0,758.0,982.0,155,0,1,0,3561.0,0.023715415019762844,1,
18.0,545.0,557.0,0,0,1,0,,0.03296703296703297,1,
20.0,380.0,379.0,133,0,1,0,,0.05249343832020997,1,
59.0,1963.0,368.0,157,0,1,0,3797.0,0.03004073319755601,1,
49.0,1229.0,1502.0,144,0,1,0,,0.03983739837398374,1,
24.0,545.0,28.0,27,0,1,0,,0.04395604395604396,1,
44.0,579.0,36.0,45,0,0,0,3797.0,0.07586206896551724,1,
28.0,518.0,936.0,151,0,1,0,,0.05394990366088632,1,
39.0,717.0,1393.0,150,0,1,0,,0.054317548746518104,1,
19.0,579.0,169.0,127,0,1,0,3160.0,0.032758620689655175,1,
39.0,592.0,3332.0,154,0,1,0,3134.0,0.0657672849915683,1,
17.0,649.0,694.0,70,0,1,0,,0.026153846153846153,1,
36.0,1194.0,1827.0,141,0,1,0,,0.0301255230125523,1,
21.0,983.0,82.0,110,0,1,0,,0.021341463414634148,1,
29.0,350.0,861.0,104,0,1,0,,0.08262108262108261,1,
16.0,433.0,598.0,99,0,1,0,3314.0,0.03686635944700461,1,
11.0,912.0,29.0,30,0,1,0,,0.012048192771084338,1,
20.0,554.0,685.0,149,0,1,0,,0.036036036036036036,1,
16.0,1039.0,383.0,156,0,1,0,3495.0,0.015384615384615385,1,
30.0,728.0,3362.0,73,0,1,0,,0.0411522633744856,1,
6.0,738.0,0.0,144,0,1,0,,0.008119079837618403,1,
20.0,719.0,1292.0,68,0,1,0,3588.0,0.027777777777777776,1,
12.0,645.0,332.0,23,0,1,0,3315.0,0.018575851393188854,1,
21.0,969.0,22.0,23,0,1,0,3008.0,0.021649484536082474,1,
17.0,246.0,441.0,28,0,1,0,,0.06882591093117409,1,
1.0,1897.0,886.0,0,0,1,0,3701.0,0.0005268703898840885,1,
52.0,1344.0,3055.0,129,0,1,0,,0.038661710037174724,1,
18.0,1153.0,98.0,60,0,1,0,,0.01559792027729636,1,
27.0,607.0,1844.0,156,0,1,0,,0.044407894736842105,1,
21.0,321.0,15.0,48,0,1,0,,0.06521739130434782,1,
15.0,999.0,74.0,151,0,1,0,,0.015,1,
15.0,659.0,535.0,71,0,1,0,,0.022727272727272728,1,
14.0,352.0,325.0,69,0,1,0,3129.0,0.039660056657223795,1,
20.0,961.0,681.0,151,0,1,0,,0.02079002079002079,1,
18.0,773.0,406.0,131,0,1,0,3464.0,0.023255813953488372,1,
14.0,596.0,286.0,19,0,1,0,,0.023450586264656615,1,
60.0,1425.0,1642.0,99,0,1,0,2949.0,0.04207573632538569,1,
47.0,815.0,1183.0,143,0,1,0,,0.05759803921568627,1,
47.0,1251.0,2620.0,40,0,1,0,,0.037539936102236424,1,
13.0,1637.0,85.0,50,0,1,0,3613.0,0.007936507936507936,1,
19.0,554.0,726.0,112,0,1,0,3709.0,0.03423423423423423,1,
24.0,314.0,1025.0,156,0,1,0,,0.0761904761904762,1,
69.0,865.0,4870.0,129,0,1,0,3251.0,0.07967667436489607,1,
19.0,898.0,71.0,145,0,1,0,,0.021134593993325918,1,
17.0,478.0,149.0,121,0,1,0,,0.03549060542797495,1,
15.0,642.0,739.0,34,0,1,0,,0.02332814930015552,1,
25.0,620.0,2543.0,0,0,1,0,,0.040257648953301126,1,
23.0,688.0,1079.0,133,0,1,0,,0.033381712626995644,1,
18.0,737.0,696.0,94,0,1,0,,0.024390243902439025,1,
25.0,392.0,745.0,134,0,1,0,,0.06361323155216285,1,
22.0,575.0,316.0,0,0,1,0,,0.03819444444444445,1,
17.0,619.0,1085.0,113,0,1,0,3588.0,0.027419354838709678,1,
32.0,933.0,1632.0,50,0,1,0,,0.034261241970021415,1,
29.0,1266.0,865.0,128,0,1,0,,0.022888713496448304,1,
65.0,1361.0,569.0,110,0,1,0,,0.04772393538913363,1,
38.0,934.0,2943.0,97,0,1,0,,0.040641711229946524,1,
13.0,690.0,652.0,38,0,1,0,,0.01881331403762663,1,
,,,0,0,0,0,,,1,
33.0,626.0,993.0,73,0,1,0,3672.0,0.05263157894736842,1,
15.0,1126.0,91.0,135,0,1,0,3193.0,0.013309671694764862,1,
48.0,510.0,972.0,73,0,1,0,3525.0,0.09393346379647749,1,
23.0,1095.0,88.0,112,0,1,0,,0.020985401459854013,1,
13.0,356.0,26.0,4,0,1,0,3671.0,0.036414565826330535,1,
58.0,612.0,2863.0,92,0,0,0,2645.0,0.09461663947797716,1,
116.0,1334.0,1240.0,115,0,1,0,,0.08689138576779026,1,
11.0,624.0,250.0,29,0,1,0,,0.0176,1,
18.0,832.0,1635.0,152,0,1,0,,0.021608643457382955,1,
16.0,500.0,921.0,63,0,1,0,3468.0,0.031936127744510975,1,
23.0,643.0,2206.0,101,0,1,0,3227.0,0.03571428571428571,1,
25.0,672.0,464.0,160,0,1,0,,0.03714710252600297,1,
28.0,723.0,981.0,50,0,1,0,,0.03867403314917127,1,
47.0,887.0,622.0,135,0,1,0,,0.05292792792792793,1,
17.0,669.0,251.0,135,0,1,0,,0.025373134328358207,1,
38.0,549.0,1131.0,140,0,0,0,2888.0,0.06909090909090909,1,
14.0,691.0,1049.0,26,0,1,0,,0.02023121387283237,1,
21.0,871.0,6.0,99,0,1,0,,0.02408256880733945,1,
21.0,638.0,875.0,124,0,1,0,,0.03286384976525822,1,
28.0,1055.0,1461.0,58,0,1,0,,0.026515151515151516,1,
22.0,667.0,30.0,148,0,1,0,,0.03293413173652695,1,
33.0,662.0,1000.0,41,0,1,0,,0.049773755656108594,1,
18.0,695.0,2231.0,76,0,1,0,3644.0,0.02586206896551724,1,
95.0,1844.0,460.0,86,0,1,0,,0.051490514905149054,1,
19.0,698.0,1220.0,52,0,1,0,,0.027181688125894134,1,
30.0,680.0,2187.0,40,0,1,0,3375.0,0.04405286343612335,1,
54.0,984.0,1138.0,117,0,1,0,3251.0,0.05482233502538071,1,
13.0,1064.0,40.0,109,0,1,0,,0.012206572769953052,1,
15.0,605.0,441.0,143,0,1,0,,0.024752475247524754,1,
15.0,779.0,20.0,151,0,1,0,,0.019230769230769232,1,
16.0,987.0,32.0,38,0,1,0,,0.016194331983805668,1,
15.0,668.0,35.0,120,0,1,0,,0.02242152466367713,1,
26.0,1913.0,530.0,154,0,1,0,,0.013584117032392894,1,
22.0,963.0,35.0,128,0,1,0,,0.022821576763485476,1,
16.0,595.0,758.0,132,0,1,0,3766.0,0.026845637583892617,1,
